permutation,tpg_mse_reduction_3p6,tpg_mse_reduction_4p5
1268,0.0018507880008753474,-0.008295104255081065
1269,-0.04780085305761239,-0.0022501729078114874
1270,-0.007883445483682472,0.00793280464514301
1271,0.018312573509140062,0.00549519404657528
1272,-0.01431676651649505,-0.03676284197213009
1273,-0.013486745225698371,-0.006231582063235042
1274,-0.011248566155844464,-0.00745930393672134
1275,-0.020772820559545102,-0.032201743710850494
1276,-0.02475215279843679,-0.05317784369935341
1277,-0.019835029727476083,-0.01694535542607034
1278,-0.027814102534446494,-0.0228640754184416
1279,-0.02827788652388874,-0.06622115795766603
1280,0.0360945051592893,-0.008680106331828363
1281,-0.03709575965327949,-0.025593461677759444
1282,-0.0058655017278613775,-0.004502427052516245
1283,-0.002555583155719243,-0.00436279336699974
1284,-0.02383494830882238,-0.02946852158366353
1285,-0.003675113419719489,-0.010268160776981117
1286,-0.012691744056813503,-0.005689327516446019
1287,-0.05922713981002392,-0.02158100352156167
1288,-0.013861680287942657,-0.009878049212085238
1289,-0.04158786591363073,-0.02338786924074443
1290,-0.0007676449469797841,0.052518091881895324
1291,-0.0035300559150400757,0.008677249133281273
1292,-0.012275619821109807,-0.010669705473704494
1293,-0.004932834062364777,-0.023670886298646887
1294,-0.022122845674017788,-0.012274759205029961
1295,-0.025045252370327176,-0.02981564825522731
1296,0.008878490609891543,-0.011301489780322083
1297,0.007990562498750853,0.01181825221084265
1298,-0.029811582510985146,0.0006005674957738627
1299,0.018365485151998706,0.03558313058703899
1300,-0.03996810264316453,-0.04335772288717066
1301,-0.0246179559619909,-0.014242026025857446
1302,0.061412933802292735,0.051711986157430834
1303,-0.009664679055226388,-0.013313159037272815
1304,-0.029893859464166117,-0.012236784057572225
1305,0.003662308898204736,-0.019523673446615764
1306,-0.03197900260419961,-0.022419122133300773
1307,0.026165559925498905,0.025071826378779416
1308,-0.010244689541262897,-0.006564441839870372
1309,-0.0554238510213968,0.007586858766626681
1310,-0.04483516560494927,-0.05573188732674128
1311,-0.02373558683885657,-0.022490668324680607
1312,-0.018146552826509343,-0.028651424965318806
1313,-0.040810833437072924,-0.04873817478112297
1314,-0.0033985322224998615,-0.004596567119753425
1315,-0.02237683209541752,-0.028966857514964972
1316,-0.02184364849476983,-0.02275937388281668
1317,-0.047851237799310775,-0.03728642495080403
1318,-0.010526766985718305,-0.01143595697499078
1319,0.01595925099773038,0.002968210334307164
1320,-0.024190293778437844,-0.008544287202322032
1321,0.04003231620505304,0.028626039327932284
1322,0.006281543104456944,-0.0002554421977082333
1323,-0.04701151439704976,-0.00679513036206203
1324,-0.03825925039825795,-0.08010439446512096
1325,-0.04613563693550449,-0.012863362152788826
1326,-0.007384148657099243,-0.0006844693868216511
1327,-0.020674878209456238,-0.010736091083827004
1328,-0.018491281525151115,-0.019949963219995648
1329,-0.014825845933383541,0.0016639909910820538
1330,-0.007674962359207171,-0.009977909581301292
1331,-0.04949374984349242,-0.043081443348724546
1332,-0.037499140336431536,-0.032005679445440416
1333,-0.0017690253866510242,-0.031928654667293666
1334,-0.010780184275232751,-0.013457151624279517
1335,-0.025022590660831123,-0.00929569098123606
1336,-0.024961165714097233,-0.00932249670863683
1337,-0.03903166655869095,-0.01352046055274192
1338,-0.017596697884470935,-0.0025379054896091935
1339,-0.03349107865698209,-0.05881386074548267
1340,0.018037016490085378,-0.007382774424936733
1341,0.014210637096529921,0.0025071236142324427
1342,-0.028336396791017737,-0.04919424691922636
1343,-0.07838107261275318,-0.09626885361404425
1344,-0.02434913101005587,-0.028955759008754578
1345,-0.028993578968735556,-0.014710759378566252
1346,-0.019228706400417517,-0.02795864293675887
1347,-0.014775473408978446,-0.014268562184479472
1348,-0.009361343825623147,-0.007937791332288002
1349,-0.048669575001955345,-0.015402596187362616
1350,-0.0071133801969287536,-0.0001132560706436081
1351,-0.03753827654551123,-0.020549664168899362
1352,-0.02520491489502108,-0.025309289632513998
1353,-0.021729220563988072,-0.022807836581335672
1354,-0.013702357350900196,-0.017093671547546374
1355,0.03016581285442721,0.02254908870167316
1356,-0.02593629548347476,-0.022091101982268824
1357,-0.012933312075256054,-0.007406180020431252
1358,-0.015565306451274519,-0.01824334703025543
1359,-0.021306146201107823,-0.011407557844931304
1360,-0.005299601296347212,0.02966165609748861
1361,-0.023055718271000614,-0.019096455703254134
1362,-0.04261683125753979,-0.03379057342236058
1363,-0.0114895464381497,-0.03255074243749134
1364,-0.009526896559394205,-0.014774712199624784
1365,-0.07067664893221948,-0.014375831389501936
1366,-0.029956856297077894,0.0016013792468833055
1367,-0.011338930714440254,-0.03371396445326014
1368,-0.0181036982148558,-0.04839670925646278
1369,-0.020858778469548755,-0.016473671611853757
1370,-0.013026275381771368,0.0014155296389678496
1371,-0.0480962222074629,-0.043185379200193275
1372,-0.014196304654169989,-0.033334941912768534
1373,-0.018164934094907936,-0.014801373757688197
1374,-0.04755762243800987,-0.06692010817748628
1375,-0.0032721053863929983,-0.014862315140187543
1376,-0.000760103223546027,-0.0046904672327453545
1377,0.012439300541679632,0.013904183211634391
1378,-0.045480925703134556,-0.053328370205969144
1379,-0.026832010821824293,-0.02281755170977262
1380,0.017530149438376774,0.020350248517007008
1381,-0.014578663495774968,-0.009751543633832349
1382,-0.022761752953475822,-0.003221686413798386
1383,0.042371136305099866,0.049563861038504464
1384,-0.019487144087704467,-0.010456465909411738
1385,-0.022581491474889748,-0.026340575933946897
1386,-0.003126282783286194,-0.017461293793040955
1387,-0.004140094163320285,-0.012959519270501652
1388,-0.0177442015280298,0.004119847249671182
1389,0.014468270146408835,-0.008118820688653439
1390,-0.014158284716651148,-0.008769530732578357
1391,0.0009656516102236612,-0.00528741851307557
1392,-0.018861980665202283,-0.030327449760716774
1393,-0.04693876726331714,-0.06670685906629292
1394,0.009930402599301502,-0.06643454627159506
1395,-0.012709951021309562,-0.02227832772104188
1396,-0.03767828221810088,-0.02993663872302399
1397,-0.010536673850581324,-0.01881991567977559
1398,-0.007491224508159644,0.007054427462814705
1399,-0.013428304616844189,-0.015378321363611502
1400,0.03462973811312592,0.021803135464639856
1401,-0.02110600847064914,-0.014020666767271317
1402,-0.02550550277936403,-0.008084548202126007
1403,-0.026110408169092714,-0.032594030271752006
1404,-0.004267170049247815,-0.020340404079298824
1405,0.03797546700059118,0.02876003607979294
1406,-0.041682650579052294,-0.03454179407193114
1407,-0.009462545204674377,-0.016843972309903532
1408,-0.0503766340261772,-0.06735342316960247
1409,0.008083198328218022,0.03939126052737363
1410,-0.016737899963300773,-0.03967332127152845
1411,-0.00013324121902225095,0.03787212988655847
1412,-0.03393800366586741,-0.03813243823999568
1413,-0.027390672043331676,-0.017935041092119852
1414,0.010233413522754864,-0.009223834373935147
1415,-0.03306262184569164,0.016730470753093474
1416,-0.00822935224776844,-0.028690686250964714
1417,-0.04227079070178463,-0.019705103472138275
1418,-0.024634084101978315,-0.006907922601858463
1419,-0.001027048273961273,-0.051394327812341545
1420,-0.01823366893803202,-0.02236272192807498
1421,-0.009861158605571352,-0.0011668789124952283
1422,-0.04113119363153395,-0.03390135434640451
1423,-0.020756148374745043,-0.003159663666081114
1424,-0.01871731200597815,-0.010348047431459007
1425,-0.02924835653082425,-0.013715503327562661
1426,-0.0029619523076883647,0.018943606745336627
1427,-0.0006683524000736796,-0.0053236364358481
1428,-0.023810259662876865,-0.015014466829326945
1429,-0.0023382642258826802,-0.0074097978897169625
1430,0.005673113278222286,0.017751221193962052
1431,0.0005362145007046237,0.004210713366963104
1432,-0.043881729381041956,-0.08611069865396759
1433,-0.016127840559490014,-0.036875647216699226
1434,-0.0003069643413731171,-0.01771769734898543
1435,-0.003596075376234742,-0.008648607548541798
1436,0.0005364532817608847,-0.025566665787383314
1437,-0.023505659170141024,0.0018412505330237527
1438,-0.05308525530030617,-0.04239379064029869
1439,-0.031230458818981566,-0.01830080040142723
1440,-0.011250751157528494,0.01556963309685827
1441,-0.009796403386160613,-0.0060498577950964805
1442,-0.020145418100517953,-0.022534044187220825
1443,0.03613578378400706,-0.008464622598624794
1444,-0.01698992880229866,-0.027124090716965643
1445,-0.01213346431634732,0.00018101647269996857
1446,-0.024349630076940576,-0.024023299429045908
1447,0.02970997903666306,0.0003442373414670463
1448,-0.03678411587400554,-0.04570646100139453
1449,0.07770288373357642,0.06558092747845817
1450,-0.08010343377252549,-0.07809236769289551
1451,-0.0224758171988364,-0.028681877745928896
1452,-0.02147066104615203,-0.029358735763387545
1453,-0.022907022840453095,-0.025302910788220778
1454,-0.04206232458670167,-0.03895024587908835
1455,-0.003440910992677182,-0.017267294340156503
1456,-0.007082968298354642,-0.003613457762354999
1457,0.011488316368672202,0.010591267756466849
1458,-0.025313021850119743,-0.013909645573823126
1459,-0.0004945562808815751,0.016509821200825392
1460,-0.06786911783947713,-0.011201373958698246
1461,-0.02361959298928129,-0.021837205651843328
1462,-0.002350575085440787,-0.0100866784889182
1463,-0.02556575660897209,0.008199901432943135
1464,-0.02571608497560207,-0.01724767212585465
1465,-0.041923174550714926,-0.04944322659606515
1466,-0.00568468440830594,-0.0018279674298194992
1467,-0.025933849870895864,-0.019004963972224953
1468,-0.011272581399731307,-0.010976949021423543
1469,-0.03253000883333912,-0.024132078620029196
1470,-0.028737247970122115,-0.04388449637144187
1471,-0.012681012593476204,-0.012287403483887238
1472,-0.03472022259127139,-0.01966732478230937
1473,-0.023452625332583854,-0.013132940032158147
1474,0.02021503943408559,-0.012830657216321817
1475,-0.01074734818284695,-0.0018985704597179742
1476,-0.012779624813336832,0.0032677752349262734
1477,-0.0058793205693334905,-0.02009305773509318
1478,0.00838696300681896,-0.001963717945875576
1479,-0.014749033475537354,-0.017673718590165977
1480,-0.010995047374541822,-0.01233818667052311
1481,-0.010398789528241359,-0.01879321361208741
1482,0.001380569913763452,0.0010145677881749915
1483,-0.015182404349203704,0.0016504456398086509
1484,0.017597994866244304,0.019759410573505942
1485,-0.027770991423640368,-0.04040841914600479
1486,0.04316105694191685,-0.0058073879121930405
1487,-0.010096380423978535,-0.005408301482940581
1488,-0.023731393290288838,-0.0178037304695986
1489,-0.006820833616342004,-0.030688576972054515
1490,0.036399585542794155,0.025559843398252124
1491,0.003770617342419458,-0.007654659344640602
1492,0.006004258955661923,0.02784352171595139
1493,-0.020391095379943214,-0.0055561327389015425
1494,-0.020860249930334418,-0.00282111679126007
1495,-0.03601679899722321,-0.031211458914189527
1496,-0.0351769523907276,-0.0564412233725784
1497,0.035042211528037825,0.045839962080997665
1498,-0.02279521336459356,-0.021789787741836597
1499,-0.048901690259997355,-0.06429385491501816
1500,-0.008580817266915841,-0.00938030552001079
1501,0.01768912610426543,0.03011216623402707
1502,-0.012548055996004948,-0.032091278595389516
1503,-0.013289634652131954,-0.027973341474954894
1504,-0.011296315801014867,0.0013790400997807373
1505,-0.011102128562749725,-0.02355256348132173
1506,-0.03262393077847825,-0.08826945685243892
1507,-0.03692447406772015,-0.032939118219948105
1508,0.011356122045493022,0.005721320321815604
1509,0.07423811004544106,-0.0011786893694911704
1510,-0.018236721767193265,-0.014425057759815285
1511,-0.015924725301954323,-0.024434252688756986
1512,-0.013742002699030142,-0.01690872576434377
1513,-0.02765906846780819,-0.0009300973169708016
1514,-0.006475411027020761,-0.013213980217175458
1515,-0.01879922818908275,-0.013778075606568407
1516,-0.03414545922140744,-0.09122085796593449
1517,-0.04067960185374919,-0.03657212370464291
1518,0.001270102898434211,0.029102755355754795
1519,-0.011510019081941825,0.009416286028248733
1520,-0.0343552872847126,-0.016089593399711166
1521,-0.02357571208485698,-0.01611911910513697
1522,0.004829815704918028,0.01696268963534109
1523,0.00818354735253879,-0.014957839593903954
1524,-0.008745553331186207,0.027957118056295915
1525,-0.01950088306980935,-0.015067951853286465
1526,-0.023558790459604406,-0.03414218805952085
1527,0.11297439263337794,0.05307702871180675
1528,-0.0017961167944878786,-0.022833921227519816
1529,-0.010893323714374459,-0.005202813298517572
1530,-0.04867255148028271,-0.020870541949039922
1531,-0.010017848049195033,-0.014606001100324284
1532,-0.006109658824883346,0.020901376449259657
1533,0.021580858115404777,0.03775553147886035
1534,-0.1057190423788571,-0.11477160338764936
1535,-0.016351446644002343,-0.025014960041365386
1536,-0.005333002922581875,0.013249569298395047
1537,-0.007602219375637209,0.00190164878749699
1538,-0.048321982100481886,-0.030900413577528152
1539,0.006833575566025818,-0.0012622255202614507
1540,-0.03092734812720843,-0.01288257202804799
1541,-0.009818873842776576,-0.01822379067193347
1542,-0.02394664876527386,-0.03270799761838605
1543,0.01144538993996641,-0.010890526377337562
1544,-0.006280217149546297,-0.0166644211856245
1545,-0.03195185783872423,-0.030299605969627885
1546,-0.012890273691015919,-0.017928777452075995
1547,-0.05521872963535712,0.012188982711330676
1548,-0.02290071602375643,-0.03136598038153793
1549,-0.0358545945800669,-0.019781749296101214
1550,0.007986479303429994,-0.029450490079582448
1551,-0.023865266779531602,-0.017983052142862888
1552,-0.019601310611399803,-0.04912351167597895
1553,0.012390234526328592,-0.01876436208960086
1554,-0.028982211411440084,-0.029620657976669684
1555,-0.03964851888691412,-0.032009309808323616
1556,-0.010190644103555302,-0.028396270409113522
1557,-0.03713399286202501,-0.009271138117488253
1558,-0.00904025251817464,-0.011182209474039362
1559,-0.033077437538733934,-0.03825183042721114
1560,-0.03006176297048191,-0.04002693085118969
1561,-0.019569779547299215,-0.034905094275548776
1562,-0.013500004909128283,-0.010505855939334952
1563,-0.012439034147634032,-0.013394890719499508
1564,-0.010616385480441082,-0.03293075828352887
1565,-0.008737852704767901,-0.022220809383811768
1566,-0.018624471576637824,-0.022509668870137722
1567,-0.05595700695147532,-0.04807888863881049
1568,-0.00416848469287856,-0.00820400421682399
1569,-0.024639631346078827,-0.04737429269849802
1570,-0.006627856623935835,-0.006445139478165385
1571,-0.03777275228990529,-0.006985497465022195
1572,-0.007510906773152581,-0.03672298124292617
1573,-0.001448662536078671,0.027467643685294696
1574,-0.021708960056540882,-0.025907248264264826
1575,-0.005227537393670545,-0.007286916820384404
1576,-0.014173982589738343,-0.008515434389310017
1577,-0.015617551358819037,-0.021497866885067718
1578,-0.09273580773928003,-0.04838434550548054
1579,0.03497502735822544,0.02546503588081317
1580,-0.018886071108619062,-0.016915675476389502
1581,0.014913214815840237,-0.007648627050045209
1582,-0.0287993030948539,-0.013067610208859048
1583,-0.004405412792611307,-0.020678463928662905
1584,-0.006206118527282256,-0.009074246675638498
1585,-0.01838546872514568,-0.02309725711443178
1586,-0.033002133570395054,-0.023530253868253248
1587,-0.008603501786082823,-0.012227227224086645
1588,0.011881633307983697,0.017778209628864117
1589,-0.010635884640991744,-0.003582369112329231
1590,-0.009815556579135576,-0.008037457031848105
1591,-0.0492372909610681,-0.06428175121965074
1592,-0.05436512784488445,-0.07332049164576138
1593,-0.04762108339030968,0.004270279991980042
1594,-0.02438145700680583,0.002217266602922985
1595,-0.008771438341868332,-0.015618351370498496
1596,-0.012813768260338865,-0.012124857944720846
1597,-0.003164238305342515,-0.027481617078647935
1598,-0.0040189261159890854,0.010248411656388956
1599,-0.030680666219816577,-0.042008878456849086
1600,-0.018173538477948115,-0.02068941761312748
1601,-0.01899478301662716,-0.032276165378582355
1602,-0.04078664153761624,-0.05116641523028287
1603,-0.022503885130339407,-0.015733537850276202
1604,-0.01638733837372308,-0.04611703183457705
1605,-0.020871987472929843,-0.016215397816129906
1606,-0.017466620519396403,-0.016750930794382834
1607,-0.024469694457056823,-0.03486602837153885
1608,-0.006190263802492546,-0.008715928335302214
1609,-0.019990460975728985,-0.01765525939307855
1610,-0.0085117994729349,-0.02536845337425986
1611,-0.032943319886952316,-0.0345638979233962
1612,-0.04324964219111349,-0.07043505764944036
1613,0.021582482062951214,-0.009932514224261113
1614,-0.008185849944068901,-0.008611784406268419
1615,-0.02469677758907407,-0.012836301786019022
1616,-0.026834157503291545,-0.032699492324197665
1617,-0.013746722592978045,-0.04155390717643215
1618,-0.04568680186481411,-0.018761484687916274
1619,-0.01693314255760181,-0.025115661181229876
1620,0.042403549742681956,0.023873947664821538
1621,-0.015930814244292546,-0.03127755567143731
1622,-0.010160284876171488,-0.011138235684032272
1623,-0.002885943664436841,0.025576003990580465
1624,-0.02666430155071442,-0.05933635288314121
1625,-0.04323642271994421,-0.041985610738500156
1626,0.008758152780591222,0.005914710747715435
1627,-0.05485779859980022,-0.10099396161611962
1628,-0.09290039792720939,-0.10877550805929959
1629,0.009196461760135222,0.0003062280577381671
1630,-0.03291488747057558,-0.05289907634935098
1631,-0.03139594002553481,-0.03493092726884128
1632,-0.03630842392402178,-0.05340242675504858
1633,-0.006779316601404073,-0.0020409804087175853
1634,-0.007863122856752724,-0.01611475822971531
1635,-0.05104170641318628,-0.049606691331769204
1636,0.0010641055510123287,-0.015254970791071298
1637,-0.010618180522559917,-0.0014142029608702478
1638,-0.028579293790663707,-0.037547465580423434
1639,-0.038716722135084924,-0.04130279767041578
1640,0.009216159005684621,0.021496946096128677
1641,-0.021095451130999643,-0.0415116621798689
1642,0.009971665293494358,0.012431240979241198
1643,-0.01761843226880977,-0.00921417045137396
1644,-0.015138695102009603,-0.01751981510427081
1645,3.892362408386418e-05,-0.028699406288248963
1646,-0.02124776809354101,-0.020214064774844998
1647,-0.015629726108443265,-0.03161191627253712
1648,0.004178677720176771,-0.009564028162766025
1649,-0.023809331498035657,-0.040928157839010715
1650,-0.016936379425177228,-0.007493249011826464
1651,-0.013809923018136994,-0.0036619751893517405
1652,0.03452420351541413,0.009681948611684699
1653,-0.03189004399875783,-0.0360170437500732
1654,-0.06789571233145653,-0.045973193770317944
1655,-0.007423725773864853,-0.030940565055624147
1656,0.015128857729234113,0.015850485416249227
1657,0.010888263582671087,0.007478676904596915
1658,-0.018547854304772793,-0.013698536328575983
1659,-0.031461297467140215,-0.019374240163652856
1660,-0.0002260672553152654,0.012930234031916121
1661,-0.040194006535613225,-0.019884066150211765
1662,-0.01866411290736747,-0.02088320250325615
1663,-0.0018177622603470223,-0.0362238659399966
1664,0.046381935071341085,0.07205860779415224
1665,-0.021723623682553095,0.008265083617790991
1666,-0.01772382607449563,-0.019070415359839665
1667,-0.03007343180529176,-0.007192696743614668
1668,0.0317755383132865,-0.009459805658896592
1669,-0.013262209895631538,-0.01756555052316988
1670,-0.027465923175510998,-0.002617689909540366
1671,-0.03937949471169622,-0.025875682085215845
1672,0.014428689271849704,-7.59209316490983e-05
1673,0.0033999552851240455,-0.018251387760317428
1674,-0.00924445711678834,-0.026986943502297134
1675,-0.049348346659341735,-0.05189697496656698
1676,-0.06889990551553693,-0.06020136600546744
1677,-0.03269569846967679,-0.03138526071634151
1678,-0.01254679060221342,3.256839088872088e-05
1679,-0.052984754271255596,-0.026009001635275197
1680,-0.014693172194413351,-0.007192128598304537
1681,-0.01246260475544414,-0.01278542310242381
1682,0.0034146019710300513,0.009719350239498104
1683,-0.00411873954166353,0.006419448698581021
1684,0.005031067498444175,-0.011725473280612242
1685,-0.03802360550393691,-0.03270392826151547
1686,-0.033359432958039226,-0.028869530812126287
1687,-0.046668270358079744,-0.03749100477758194
1688,0.003412293587294557,-0.014910821280818887
1689,0.0026996872494901014,0.026060755626336307
1690,-0.022497732652988267,-0.012932782784565444
1691,-0.05816017725403455,-0.03272005267455669
1692,-0.030074297622467938,-0.04621456209653452
1693,-0.026969493153665702,-0.020051780892225368
1694,-0.012040346988857475,0.02037508023824769
1695,-0.009899450983639646,-0.020011224453952092
1696,0.03800563664287204,0.07615907663219962
1697,-0.006305026619219611,0.023066618879537037
1698,-0.05683425401898812,-0.04574871632719746
1699,0.002884513734921379,-0.006279573571076336
1700,-0.014370561000018989,-0.026100689295789348
1701,-0.003785110537189551,-0.007522904904839645
1702,-0.005762070639375838,-0.0033802877172494084
1703,-0.005676578200436322,-0.012119014621206459
1704,-0.00951624525689776,-0.007993805713708002
1705,-0.00738219513266869,-0.01540240734911047
1706,-0.026300064230879716,-0.014079891141292045
1707,-0.00415242020770179,-0.005204446627519177
1708,-0.0971748820715389,-0.07478743400719357
1709,-0.00701795757825574,-0.00911439762919386
1710,0.010418451773786863,0.013742556645413462
1711,-0.01028089264881249,0.01478812441429922
1712,-0.01056775080525818,-0.015505012045466948
1713,0.03292463469635082,0.0256516390850009
1714,0.018786810530250442,-0.00685948459411001
1715,-0.027526573357193995,-0.06525646132576135
1716,-0.07949864334975953,-0.06909282712825349
1717,0.008058312098480291,-0.013477414851537417
1718,-0.010524046057584946,-0.035141756107100575
1719,-0.007823417759612594,-0.006409709997221014
1720,-0.0030936469039368752,-0.028368520876215775
1721,0.026529505962736122,0.06469934954846923
1722,-0.038398525818720275,-0.05437922353946356
1723,0.03439461192156129,0.005841929504202814
1724,-0.04052179047419069,-0.04299226373450882
1725,-0.02391495124578491,-0.05550057277927922
1726,-0.003724473277654128,-0.02210705462865692
1727,-0.015824383224916527,-0.028810357400753994
1728,-0.02828267428946507,-0.047794588865518906
1729,-0.00905208845303529,0.003371328913228555
1730,0.026666078662771542,-0.014860010442205973
1731,-0.0014004120572190804,-0.013996932966225839
1732,-0.03406116424030459,-0.016967162384448287
1733,-0.024406178606354745,-0.03439879465247753
1734,-0.022213896050903736,-0.03632373535390665
1735,-0.028888358542016657,-0.009763228762438292
1736,0.01846633985403151,-0.009850279188859612
1737,0.031201557189517226,0.007578515340569747
1738,0.04495122231041171,0.040855007852057645
1739,-0.03822019636220719,-0.043726649644991844
1740,-0.01536974321438378,-0.01389674253019868
1741,-0.02155463300019722,-0.040450417031326125
1742,-0.007925898829046707,-0.011864611523836999
1743,-0.035453284492418136,-0.018736815590897793
1744,-0.0071431030510223925,-0.01692668257878094
1745,-0.033950938601383984,-0.051760692382811446
1746,-0.018707957479524473,-0.012774109413088763
1747,-0.036178132383210326,-0.018671475256691772
1748,-0.03661958664871756,-0.037289199511839954
1749,-0.010304078936939631,0.017465641787094477
1750,-0.006455437188936042,-0.03218515493166796
1751,-0.044950222847264576,-0.0176426948750521
1752,-0.029111532287047437,-0.014684314697123946
1753,-0.03134216483334318,-0.02246941356060983
1754,0.052007346222568585,0.06623108541693423
1755,-0.03900052130646281,-0.00775485614378757
1756,-0.012606268413454691,-0.013326957852261123
1757,-0.037561037436382394,-0.038224012754179415
1758,0.06037604919435824,0.005970015695891728
1759,-0.06742031812131244,-0.051216406542918924
1760,0.011867566997609602,0.004734333468460528
1761,-0.010001623013067729,-0.02774086544082266
1762,-0.0015013954937079799,-0.025906813915548277
1763,-0.010378041936279003,0.03327121801709615
1764,-0.052009160129810716,-0.01656621826528637
1765,-0.029944936790894827,-0.03961500240319027
1766,0.0007725624743000203,-0.01442570237459928
1767,-0.03810723707706398,-0.03534356914941683
1768,-0.007542599068945277,-0.005661538953467549
1769,0.0006929841163620942,-0.031076914653551446
1770,0.027594320566295072,0.014899097641381476
1771,-0.01752202844169759,-0.009629057961402121
1772,-0.024798329458593837,-0.004238227935437822
1773,-0.014062562766562592,-0.001187439300374904
1774,-0.013687150371875734,0.01447377165670044
1775,-0.0010451551197891984,-0.001250962236209352
1776,0.03128898242838846,0.01304876081283296
1777,-0.017103962623476354,-0.025564641817439004
1778,-0.03681068621888228,-0.008699910069210337
1779,-0.025465314252642868,-0.03420766034274303
1780,-0.01939590012001091,-0.0012294302701012505
1781,-0.014047740739663195,-0.017530096144270257
1782,-0.010322847393750001,-0.0021319884587720495
1783,-0.02345908346289116,0.02176886443480458
1784,0.0070060274540967304,0.024550805924163643
1785,-0.010984034455772451,0.010167030975452629
1786,-0.0059390793643904205,0.01823803241282579
1787,-0.044071398140935525,-0.040958970256796956
1788,0.005853511022905766,0.04594692480432511
1789,-0.031184409149145997,-0.061802929308141685
1790,-0.0037309269398718703,-0.0012570229964670165
1791,-0.027092072946998003,-0.03998287809620549
1792,-0.025835993036465,-0.047184328964955724
1793,-0.05268641269981522,-0.07200831835821153
1794,-0.0019803298940259673,-0.0036925372782175003
1795,-0.04662670237549138,-0.08659607391782964
1796,-0.009950351101204347,-0.03102270363318893
1797,0.0054642512983853475,-0.011803114392646141
1798,0.003531903542652537,-0.02101827565801584
1799,-0.04191573233881074,-0.02382987880877585
1800,-0.0291724738217789,-0.03335010124202087
1801,-0.02094343981433655,-0.032294153304634254
1802,-0.014421805123430942,0.0024792347512361257
1803,-0.0023620330415379254,0.004157659398252411
1804,-0.01333865863525141,-0.02338099963777973
1805,0.016224686395179377,0.003974928312497128
1806,-0.00593792325709086,0.009310182439198345
1807,-0.01247832470119914,-0.0002401224414114722
1808,-0.09275348052634824,-0.060967471232441395
1809,0.017294501845773358,0.004191842216241248
1810,-0.004562576244963257,-0.0018074948665912638
1811,-0.02409787863051005,-0.002977622859671847
1812,0.05487519411331626,0.03423084695478468
1813,0.01282856477420774,0.018493840730836708
1814,-0.04457489745232546,-0.024972798868775126
1815,-0.07669524410440576,-0.021956903526790694
1816,-0.01473373282388346,-0.00952711503622472
1817,-0.02474643665366727,-0.007626200347746748
1818,-0.026886860483569586,-0.03260085304976135
1819,-0.022629477308825807,-0.030148027099665797
1820,-0.007479880026460273,-0.011350788178149607
1821,0.11488220081904166,0.15442830357998744
1822,-0.05665122316205107,-0.05552075861427752
1823,-0.008186922048919243,-0.006005003879279491
1824,0.008407007329656824,-0.015953202380574516
1825,0.042583043842600365,0.046482073059221585
1826,0.007209639417643299,-0.02650811287892274
1827,-0.020582461253035644,-0.002270513319423406
1828,-0.05384146081559804,-0.026327187969976462
1829,-0.03441011790093307,-0.026280209806101684
1830,-0.06904405247196177,-0.04910014396102791
1831,-0.030572365600841533,-0.007664933072633828
1832,-0.00285805808103734,-0.012218421983706373
1833,-0.01904825818314182,-0.010284271696607505
1834,-0.023457537678448603,-0.03985328213280126
1835,-0.015778560481779835,-0.023282665568878924
1836,-0.026999459759882938,-0.029093389358009425
1837,-0.005864473614798027,-0.01756767179244989
1838,-0.025082807365588655,-0.009168245243960205
1839,-0.0046697552417575006,0.019088499787551116
1840,-0.032078048447436336,0.03618692445640115
1841,-0.015299132367194934,-0.0068964082757427825
1842,-0.03613894865023359,-0.015174714069465689
1843,0.0356523197748283,-0.0032281535801936823
1844,-0.02346110562971626,-0.025789010571538484
1845,0.0020228662392227648,-0.008128725844698259
1846,-0.01471102879799957,-0.015796822001725275
1847,-0.028135668383329815,-0.04128895119379583
1848,-0.048673897163507895,-0.0688804422369309
1849,0.010062517174778962,-0.007541872784423309
1850,-0.015872320116209537,-0.012352864914935813
1851,0.029595190275885308,0.008516983952550183
1852,0.01634055676770796,-0.005593962817175391
1853,-0.01931566440594623,-0.01799398527118856
1854,-0.006965655282497263,-0.00972206291660227
1855,-0.007629374395536015,-0.003539161608182906
1856,-0.04118480627747212,-0.013637934715853506
1857,-0.017133317020331718,-0.016708819857291668
1858,-0.0068653190813889875,-0.0262774796724089
1859,0.01435098669302498,0.005945273815033736
1860,-0.05097980659082557,-0.024959247767081028
1861,-0.027767521357830116,-0.037428248932285024
1862,-0.025927360809848032,-0.019521982464258514
1863,-0.008448191115848158,-0.014982294895788395
1864,-0.037700745728663665,-0.03298048874458215
1865,-0.0014517792790765816,0.0029131594994101784
1866,0.03308240137613594,0.01841897591822872
1867,-0.04637393055562378,-0.03792542694146994
1868,-0.00602027608855038,-0.008308145048837479
1869,-0.01622195166062146,-0.0265868524133962
1870,-0.006767823694200925,0.05702754196549625
1871,-0.022702997052673757,-0.006183693985154726
1872,-0.002962885407825855,-0.008298159430123908
1873,-0.01325534120369043,-0.03470400216764258
1874,-0.022900767417674217,-0.016557317144996087
1875,-0.018138615038762906,-0.017849733711113314
1876,0.05130775086753453,0.0900556554762893
1877,-0.003624322250301737,-0.032851554693204
1878,-0.02981471023494897,-0.02709626731853887
1879,0.023514539555956615,0.0022675703971067884
1880,0.019988802998660016,0.009980478185896924
